h3_id,suburb,month,sr_count
88ad36c4a3fffff,SAXENBURG PARK 1,Apr 2020,2
88ad36d715fffff,MOUNTAINSIDE ESTATE,Oct 2020,2
88ad36190bfffff,VIKING VILLAGE,Oct 2020,2
88ad361827fffff,BONNIE BROOK,Oct 2020,2
88ad36852dfffff,GLENCAIRN,Oct 2020,2
88ad3611c7fffff,BALVENIE,Oct 2020,2
88ad36c455fffff,DE WIJNLANDEN ESTATE,Apr 2020,2
88ad36c593fffff,ZEVENWACHT RETIREMENT VILLAGE,Sep 2020,2
88ad360343fffff,PLATTEKLOOF GLEN,Aug 2020,2
88ad361845fffff,BRACKENFELL INDUSTRIA,Mar 2020,2
88ad361a87fffff,WELGEMOED,Feb 2020,2
88ad3680d7fffff,SIMON'S TOWN,Feb 2020,2
88ad36114bfffff,DELFT 3,Aug 2020,2
88ad361b1bfffff,BRACKENFELL SOUTH,Aug 2020,2
88ad3680d3fffff,CAPE FARMS - DISTRICT H,Jul 2020,2
88ad36184bfffff,BRACKENFELL CENTRAL,Jul 2020,2
88ad361245fffff,WOODLANDS,Nov 2020,2
88ad368d81fffff,DIEP RIVER,Jan 2020,2
88ad3610a9fffff,PINELANDS,Jul 2020,2
88ad36d721fffff,FIRLANDS,Oct 2020,2
88ad36d42bfffff,GEORGE PARK,Dec 2020,2
88ad368e9dfffff,SUNNYDALE,Dec 2020,2
88ad3612ebfffff,PHILIPPI,Mar 2020,2
88ad360d09fffff,CAPE FARMS - DISTRICT B,Sep 2020,2
88ad3618b5fffff,WESTERDALE,Sep 2020,2
88ad368e3bfffff,KALK BAY,Apr 2020,2
88ad361247fffff,HARMONY VILLAGE,May 2020,2
88ad361835fffff,PINEHURST,May 2020,2
88ad3611abfffff,CHURCHILL ESTATE,Sep 2020,2
88ad3619c5fffff,AVALON ESTATE,Apr 2020,2
88ad360983fffff,PHILADELPHIA,Aug 2020,2
88ad361117fffff,FLORIDA,Aug 2020,2
88ad360345fffff,PLATTEKLOOF 2,Feb 2020,2
88ad361053fffff,MANENBERG,May 2020,2
88ad361955fffff,KRAAIFONTEIN INDUSTRIA,Jan 2020,2
88ad3612ebfffff,PHILIPPI,Jul 2020,2
88ad361ae7fffff,OAKDALE,Nov 2020,2
88ad361817fffff,EVERSDAL ,Nov 2020,2
88ad3619dbfffff,NATURES VALLEY,Dec 2020,2
88ad3618a3fffff,WESTERDALE,May 2020,2
88ad368c37fffff,BERGVLIET,Nov 2020,2
88ad361a99fffff,CLAMHALL,Apr 2020,2
88ad36c6c5fffff,UMRHABULO TRIANGLE,Jan 2020,2
88ad3601c5fffff,SANDOWN,Aug 2020,2
88ad3611cdfffff,BISHOP LAVIS,Aug 2020,2
88ad36701bfffff,ATLANTIS INDUSTRIAL,Aug 2020,2
88ad361853fffff,EVERSDAL ,Feb 2020,2
88ad36568bfffff,CAPE FARMS - DISTRICT C,Feb 2020,2
88ad361a1dfffff,MABILLE PARK,Jun 2020,2
88ad36c4a9fffff,RUSTDAL,Jul 2020,2
88ad36c4bbfffff,KUILSRIVIER SOUTH SMALLHOLDINGS,Jul 2020,2
88ad3610c5fffff,KEWTOWN,Nov 2020,2
88ad361989fffff,THE CREST,Nov 2020,2
88ad36182dfffff,LANGEBERG RIDGE,Jan 2020,2
88ad361013fffff,BRIDGETOWN,Jan 2020,2
88ad36d5a9fffff,PEARL RISE,Jun 2020,2
88ad361137fffff,PAROW INDUSTRIA,Jun 2020,2
88ad36c685fffff,ELECTRIC CITY,Oct 2020,2
88ad361a1dfffff,SONNEKUIL,Oct 2020,2
88ad36143dfffff,CLIFTON,Oct 2020,2
88ad361b1bfffff,RUWARI,Oct 2020,2
88ad36d533fffff,SOMERSET WEST,Dec 2020,2
88ad3615edfffff,GREEN POINT,Dec 2020,2
88ad368eb9fffff,NOORDHOEK,Mar 2020,2
88ad36d513fffff,SOMERSET WEST BUSINESS PARK,Sep 2020,2
88ad361755fffff,NEWLANDS,Apr 2020,2
88ad36021dfffff,MILNERTON,Sep 2020,2
88ad3619c7fffff,UITZICHT,Nov 2020,2
88ad36181bfffff,DURBELL,Apr 2020,2
88ad360231fffff,SUNSET BEACH,Aug 2020,1
88ad36d51bfffff,SOMERSET WEST BUSINESS PARK,Aug 2020,1
88ad36145dfffff,CAMPS BAY / BAKOVEN,Aug 2020,1
88ad36c4b3fffff,HIGHBURY,Feb 2020,1
88ad3610c5fffff,BRIDGETOWN,Feb 2020,1
88ad3610c3fffff,HAZENDAL,Feb 2020,1
88ad361aadfffff,STELLENRIDGE,May 2020,1
88ad360a99fffff,CAPE FARMS - DISTRICT B,Nov 2020,1
88ad361817fffff,VALMARY PARK,Nov 2020,1
88ad365681fffff,PAARL FARMS,Jan 2020,1
88ad361a11fffff,GLENHAVEN,Jan 2020,1
88ad361a37fffff,GROENVALLEI,Jan 2020,1
88ad3689bbfffff,LENTEGEUR,Jun 2020,1
88ad36c4a3fffff,VREDELUST KUILS RIVER,Jun 2020,1
88ad360983fffff,PHILADELPHIA,Jun 2020,1
88ad368debfffff,SOUTHFIELD,Jun 2020,1
88ad360341fffff,WELGELEGEN,Jun 2020,1
88ad3619c3fffff,UITZICHT,Jul 2020,1
88ad361b57fffff,BOTFONTEIN SMALLHOLDINGS,Jul 2020,1
88ad36130dfffff,MXOLISI PHETANI,Jul 2020,1
88ad36183bfffff,EVERSDAL ,Jul 2020,1
88ad368dbdfffff,CONSTANTIA,Jul 2020,1
88ad368cc5fffff,TOKAI,Jan 2020,1
88ad3672a5fffff,ATLANTIS INDUSTRIAL,Oct 2020,1
88ad368d11fffff,ZEEKOEVLEI,Dec 2020,1
88ad360151fffff,CAPE FARMS - DISTRICT B,Dec 2020,1
88ad36d5adfffff,LA CONCORDE,Dec 2020,1
88ad36c66bfffff,FIRGROVE,Dec 2020,1
88ad36d511fffff,HERITAGE PARK,Apr 2020,1
88ad368091fffff,SIMON'S TOWN,May 2020,1
88ad36c609fffff,RIVERSIDE,May 2020,1
88ad3611b9fffff,GOODWOOD  EXT 1,May 2020,1
88ad36b935fffff,LLANDUDNO,May 2020,1
88ad3618c1fffff,DOOR DE KRAAL FARM,Sep 2020,1
88ad361501fffff,FORESHORE,Oct 2020,1
88ad361819fffff,CHANTECLER,Sep 2020,1
88ad36185dfffff,HOOGSTEDE,Oct 2020,1
88ad3611cdfffff,BISHOP LAVIS,Oct 2020,1
88ad361a41fffff,LOUCHARMANTE,Nov 2020,1
88ad361091fffff,MOWBRAY,Nov 2020,1
88ad361a03fffff,SONNEKUIL,Nov 2020,1
88ad361835fffff,DURBANVILLE,Apr 2020,1
88ad368c37fffff,BERGVLIET,Apr 2020,1
88ad36c611fffff,SANDVLEI,Apr 2020,1
88ad3618d5fffff,SPRINGFIELD,Aug 2020,1
88ad36d513fffff,SOMERSET WEST BUSINESS PARK,Feb 2020,1
88ad361501fffff,FORESHORE,Mar 2020,1
88ad361a13fffff,DUNROBIN,Feb 2020,1
88ad368507fffff,GLENCAIRN,Jun 2020,1
88ad36124bfffff,PHILIPPI,Feb 2020,1
88ad36c455fffff,DE WIJNLANDEN ESTATE,Feb 2020,1
88ad36c6d1fffff,EYETHU,Feb 2020,1
88ad36702bfffff,CAPE FARMS - DISTRICT B,Jul 2020,1
88ad36d715fffff,MOUNTAINSIDE ESTATE,Nov 2020,1
88ad360035fffff,BLOUBERG RISE,Jan 2020,1
88ad361761fffff,RONDEBOSCH,Jan 2020,1
88ad361167fffff,BELHAR EXT 22,Jun 2020,1
88ad361a0bfffff,MABILLE PARK,Jul 2020,1
88ad361181fffff,LEONSDALE,Oct 2020,1
88ad361843fffff,SPRINGBOKPARK,Dec 2020,1
88ad36c743fffff,HELDERBERG VILLAGE,Dec 2020,1
88ad368d89fffff,BERGVLIET,Dec 2020,1
88ad3611b1fffff,GOODWOOD  EXT 1,Dec 2020,1
88ad3612e5fffff,PHILIPPI,Mar 2020,1
88ad36700bfffff,CAPE FARMS - DISTRICT B,Mar 2020,1
88ad361a37fffff,FERNDALE,Mar 2020,1
88ad361a09fffff,AMANDELRUG,Mar 2020,1
88ad361a87fffff,WELGEMOED,May 2020,1
88ad36c653fffff,SANDVLEI,May 2020,1
88ad36d533fffff,GOLDEN ACRE,Oct 2020,1
88ad36c4d5fffff,HINDLE PARK,Apr 2020,1
88ad368c37fffff,BERGVLIET,Sep 2020,1
88ad361a47fffff,ROUXVILLE,Mar 2020,1
88ad36d54bfffff,FIRLANDS,Mar 2020,1
88ad36d5b3fffff,FIRGROVE RURAL,Feb 2020,1
88ad36030dfffff,BARONETCY ESTATE,Feb 2020,1
88ad36d5adfffff,PEARL MARINA,Feb 2020,1
88ad361095fffff,OBSERVATORY,May 2020,1
88ad3601d5fffff,BLOUBERG SANDS,Jun 2020,1
88ad361147fffff,BELHAR EXT 16,Aug 2020,1
88ad36c4d3fffff,MFULENI,Aug 2020,1
88ad361107fffff,UWC,Jul 2020,1
88ad361a07fffff,MORGAN INDUSTRIA,Jul 2020,1
88ad361529fffff,FORESHORE,Jan 2020,1
88ad361a53fffff,BELLVILLE SOUTH INDUSTRIA,Jan 2020,1
88ad36c6e3fffff,ELECTRIC CITY,Jun 2020,1
88ad361a39fffff,STIKLAND INDUSTRIA,Jun 2020,1
88ad36d62bfffff,STELLENBOSCH FARMS,Jul 2020,1
88ad361659fffff,HOUT BAY,Jul 2020,1
88ad368dd5fffff,MEADOWRIDGE,Jul 2020,1
88ad360e4dfffff,CAPE FARMS - DISTRICT B,Oct 2020,1
88ad36d469fffff,SOUTHFORK,Oct 2020,1
88ad361439fffff,SIGNAL HILL / LIONS HEAD,Oct 2020,1
88ad3619d9fffff,WELLWAY PARK EAST,Dec 2020,1
88ad368519fffff,SIMON'S TOWN,Dec 2020,1
88ad36190dfffff,JOOSTENBERGVLAKTE SMALLHOLDINGS,Mar 2020,1
88ad36d56bfffff,STELLENBOSCH FARMS,Sep 2020,1
88ad361427fffff,TAMBOERSKLOOF,May 2020,1
88ad361a6bfffff,ROUXVILLE,Aug 2020,1
88ad36c4a7fffff,LILLYDALE,Oct 2020,1
88ad361861fffff,MORGENSTER,Nov 2020,1
88ad36c2d7fffff,PARELVALLEI KLEINHOEWES,Apr 2020,1
88ad36c6bdfffff,DRIFTSANDS,Aug 2020,1
88ad361201fffff,WILDWOOD,Aug 2020,1
88ad361a53fffff,SAREPTA,Feb 2020,1
88ad361823fffff,PINEHURST,May 2020,1
88ad36185dfffff,OAKGLEN,Jun 2020,1
88ad368eddfffff,FISH HOEK,Feb 2020,1
88ad36852dfffff,GLENCAIRN,Feb 2020,1
88ad36025dfffff,BROOKLYN,Feb 2020,1
88ad3680dbfffff,CAPE FARMS - DISTRICT H,Feb 2020,1
88ad361111fffff,MODDERDAM,Feb 2020,1
88ad36c6d5fffff,UMRHABULO TRIANGLE,Aug 2020,1
88ad361a95fffff,WELGEMOED,Aug 2020,1
88ad36036dfffff,PLATTEKLOOF 3,Jan 2020,1
88ad36c4a3fffff,VREDELUST KUILS RIVER,Jan 2020,1
88ad361aa1fffff,RIDGEWORTH,Jun 2020,1
88ad36c4a7fffff,STELLENBOSCH FARMS (KUILSRIVIER),Jun 2020,1
88ad361a43fffff,SILVEROAKS,Jun 2020,1
88ad361a03fffff,SONEIKE I,Jan 2020,1
88ad361903fffff,BUH-REIN ESTATE,Jan 2020,1
88ad36718dfffff,PELLA,Jan 2020,1
88ad368d85fffff,DIEP RIVER,Oct 2020,1
88ad361a17fffff,LABIANCE,Dec 2020,1
88ad361863fffff,SCOTTSVILLE,Mar 2020,1
88ad3619c7fffff,WELGEVONDEN,Mar 2020,1
88ad361ab7fffff,WELGEDACHT,Sep 2020,1
88ad36022dfffff,CENTURY CITY,Apr 2020,1
88ad36c49dfffff,SILVERSANDS,May 2020,1
88ad36c655fffff,MACASSAR,May 2020,1
88ad368e33fffff,ST JAMES,May 2020,1
88ad36855dfffff,SIMON'S TOWN,May 2020,1
88ad36114bfffff,DELFT 3,Oct 2020,1
88ad361825fffff,WINDSOR ESTATE,Oct 2020,1
88ad3618d9fffff,KANONBERG,Sep 2020,1
88ad36c593fffff,ZEVENWACHT RETIREMENT VILLAGE,Oct 2020,1
88ad36020bfffff,MILNERTON,Nov 2020,1
88ad361541fffff,WOODSTOCK,Apr 2020,1
88ad36c4abfffff,RUSTDAL,Apr 2020,1
88ad361a8bfffff,LOEVENSTEIN,Aug 2020,1
88ad368ca5fffff,CONSTANTIA,Feb 2020,1
88ad361833fffff,DURBANVILLE,May 2020,1
88ad361ae7fffff,BLOMMENDAL,Jun 2020,1
88ad367357fffff,CAPE FARMS - DISTRICT B,Jun 2020,1
88ad368725fffff,SIMON'S TOWN,Feb 2020,1
88ad36025dfffff,MAITLAND,Feb 2020,1
88ad36121dfffff,PHILIPPI,Jul 2020,1
88ad3672b5fffff,ATLANTIS INDUSTRIAL,Aug 2020,1
88ad3610c1fffff,ATHLONE,Jul 2020,1
88ad361ac7fffff,BOSTON,Nov 2020,1
88ad3680d7fffff,SIMON'S TOWN,Nov 2020,1
88ad36d5b5fffff,LYNN'S VIEW,Nov 2020,1
88ad368e13fffff,CLOVELLY,Jan 2020,1
88ad3610a1fffff,THORNTON,Jan 2020,1
88ad36d581fffff,WESTRIDGE - SOMERSET WEST,Jun 2020,1
88ad36195dfffff,KLEINBEGIN,Jul 2020,1
88ad3685e7fffff,SUNNYDALE,Jul 2020,1
88ad36025dfffff,BROOKLYN,Jul 2020,1
88ad360257fffff,METRO,Jul 2020,1
88ad361951fffff,PEERLESS PARK NORTH,Jan 2020,1
88ad361849fffff,DE OUDE SPRUIT,Jan 2020,1
88ad36d509fffff,STELLENBOSCH FARMS,Oct 2020,1
88ad36858bfffff,OCEAN VIEW,Oct 2020,1
88ad36d739fffff,MANSFIELD INDUSTRIA,Oct 2020,1
88ad361105fffff,BELHAR EXT 8,Dec 2020,1
88ad361121fffff,BELLVILLE SOUTH INDUSTRIA,May 2020,1
88ad361763fffff,CLAREMONT,May 2020,1
88ad3618e3fffff,DURBANVILLE,May 2020,1
88ad360347fffff,PANORAMA,Oct 2020,1
88ad368e17fffff,CLOVELLY,Oct 2020,1
88ad361935fffff,PAARL FARMS,Oct 2020,1
88ad36874dfffff,CAPE FARMS - DISTRICT H,Nov 2020,1
88ad360367fffff,BARONETCY ESTATE,Nov 2020,1
88ad360353fffff,MONTAGUE GARDENS,Mar 2020,1
88ad3618e3fffff,AURORA,Apr 2020,1
88ad36c4cbfffff,FOUNTAIN VILLAGE,Jan 2020,1
88ad36620dfffff,MAMRE,Jan 2020,1
88ad361069fffff,AIRPORT CITY,Feb 2020,1
88ad360337fffff,BURGUNDY ESTATE,Feb 2020,1
88ad3619cdfffff,AVALON ESTATE,Mar 2020,1
88ad36bb61fffff,NOORDHOEK,Mar 2020,1
88ad360265fffff,GLENWOOD,Mar 2020,1
88ad36022bfffff,JOE SLOVO PARK,Feb 2020,1
88ad3611cbfffff,EPPING INDUSTRIA 2,May 2020,1
88ad361327fffff,EINDHOVEN,Jun 2020,1
88ad368dbdfffff,CONSTANTIA,Feb 2020,1
88ad36d587fffff,SOMERSET RIDGE,Jul 2020,1
88ad368d9bfffff,CONSTANTIA,Aug 2020,1
88ad361727fffff,ROSEBANK,Nov 2020,1
88ad36123bfffff,PHILIPPI,Nov 2020,1
88ad36d583fffff,FIRGROVE RURAL,Jan 2020,1
88ad36c40bfffff,EERSTERIVIER INDUSTRIA,Jan 2020,1
88ad361ac9fffff,TRANSNET MARSHALLING YARD,Jun 2020,1
88ad36b903fffff,HOUT BAY,Oct 2020,1
88ad361aa1fffff,O'KENNEDYVILLE,Dec 2020,1
88ad361013fffff,VANGUARD ESTATE,Dec 2020,1
88ad36c2d9fffff,GOLDEN HILL EXT 1,Dec 2020,1
88ad360159fffff,KILLARNEY GARDENS,Sep 2020,1
88ad36c4bbfffff,WEMBLEY PARK,Sep 2020,1
88ad36021dfffff,LAGOON BEACH,Sep 2020,1
88ad3618adfffff,CLARA ANNA FONTEIN,May 2020,1
88ad361a57fffff,LETRU,Sep 2020,1
88ad360f31fffff,CAPE FARMS - DISTRICT B,Sep 2020,1
88ad361a15fffff,STIKLAND INDUSTRIA,Oct 2020,1
88ad361191fffff,THORNTON,Oct 2020,1
88ad3685a5fffff,NOORDHOEK,Sep 2020,1
88ad360e67fffff,MELKBOSCH STRAND,Oct 2020,1
88ad36c4b3fffff,HIGHBURY PARK,Apr 2020,1
88ad3618b5fffff,WESTERDALE,Apr 2020,1
88ad361a15fffff,SHIRLEY PARK,Aug 2020,1
88ad36c451fffff,AAN DE WIJNLANDEN ESTATE,Mar 2020,1
88ad3615cbfffff,FRESNAYE,Feb 2020,1
88ad361ac7fffff,BELRAIL,Feb 2020,1
88ad36c2c9fffff,STELLENBOSCH FARMS,Feb 2020,1
88ad360207fffff,SANDDRIFT,May 2020,1
88ad36125dfffff,PHILIPPI,Jun 2020,1
88ad36191dfffff,WINDSOR PARK ESTATE,Jun 2020,1
88ad36119dfffff,TOWNSEND ESTATE,Nov 2020,1
88ad36185dfffff,VREDENBERG - BELLVILLE,Nov 2020,1
88ad36c2d7fffff,WORLD'S VIEW - SOMERSET WEST,Jan 2020,1
88ad361835fffff,DURBANVILLE,Jun 2020,1
88ad361239fffff,WELTEVREDEN VALLEY,Jun 2020,1
88ad36185dfffff,HOOGSTEDE,Jun 2020,1
88ad3670e5fffff,AVONDALE - WESFLEUR,Jan 2020,1
88ad36d569fffff,STELLENBOSCH FARMS,Jan 2020,1
88ad3612d7fffff,WETTON,Oct 2020,1
88ad36d51dfffff,FERNWOOD,Dec 2020,1
88ad361811fffff,EVERSDAL HEIGHTS,Dec 2020,1
88ad361a57fffff,LETRU,Dec 2020,1
88ad3610c3fffff,HAZENDAL,Mar 2020,1
88ad368c07fffff,RETREAT,Mar 2020,1
88ad36132bfffff,DELFT 8,Mar 2020,1
88ad368d47fffff,PELIKAN PARK,Mar 2020,1
88ad36c4a3fffff,VREDELUST KUILS RIVER,Sep 2020,1
88ad36c651fffff,MACASSAR,Sep 2020,1
88ad361907fffff,PAARL FARMS,Sep 2020,1
88ad360a81fffff,CAPE FARMS - DISTRICT B,Sep 2020,1
88ad361943fffff,KRAAIFONTEIN EAST,Nov 2020,1
88ad3610c3fffff,SILVERTOWN,Apr 2020,1
88ad361955fffff,KRAAIFONTEIN INDUSTRIA,Apr 2020,1
88ad36181bfffff,DURBELL,Aug 2020,1
88ad3611cbfffff,EPPING INDUSTRIA 2,Aug 2020,1
88ad36d50dfffff,STELLENBOSCH FARMS,Aug 2020,1
88ad361751fffff,BISHOPSCOURT,Feb 2020,1
88ad361723fffff,TABLE MOUNTAIN,Feb 2020,1
88ad36d547fffff,MISSION GROUNDS,Jul 2020,1
88ad36b927fffff,HOUT BAY,Nov 2020,1
88ad36156bfffff,WOODSTOCK,Jun 2020,1
88ad361565fffff,PAARDEN EILAND,Jun 2020,1
88ad361ad1fffff,KLIPKOP,Oct 2020,1
88ad36123bfffff,PHILIPPI,Dec 2020,1
88ad3611b7fffff,TYGERDAL,Dec 2020,1
88ad3611dbfffff,EPPING INDUSTRIA 1,Dec 2020,1
88ad36014bfffff,RICHWOOD,Mar 2020,1
88ad36d5b7fffff,LA MONTAGNE,Mar 2020,1
88ad368c03fffff,KIRSTENHOF,Mar 2020,1
88ad3611b5fffff,RICHMOND ESTATE,Mar 2020,1
88ad360a1bfffff,CAPE FARMS - DISTRICT C,Sep 2020,1
88ad361887fffff,CAPE FARMS - DISTRICT C,Sep 2020,1
88ad360e27fffff,MELKBOSCH STRAND,Apr 2020,1
88ad36b965fffff,HOUT BAY,May 2020,1
88ad368c1dfffff,LAKESIDE,May 2020,1
88ad36d5c7fffff,CAREY PARK,Aug 2020,1
88ad361529fffff,FORESHORE,Oct 2020,1
88ad361825fffff,WINDSOR PARK ESTATE,Nov 2020,1
88ad3601c5fffff,SANDOWN,Apr 2020,1
88ad36116bfffff,BELHAR EXT 12,Apr 2020,1
88ad36c2dbfffff,HELDERRANT,Apr 2020,1
88ad361ac7fffff,OAKDALE,Aug 2020,1
88ad361a87fffff,STELLENBOSCH UNIV,Aug 2020,1
88ad3618c5fffff,DURBANVILLE HILLS,Feb 2020,1
88ad36899dfffff,MITCHELLS PLAIN CBD,Feb 2020,1
88ad36c6abfffff,HILLCREST HEIGHTS,Feb 2020,1
88ad3619c3fffff,WELGEVONDEN,May 2020,1
88ad36160dfffff,HOUT BAY,Feb 2020,1
88ad368d1dfffff,FALSE BAY COASTAL PARK,Aug 2020,1
88ad360f61fffff,CAPE FARMS - DISTRICT B,Jul 2020,1
88ad36c685fffff,ELECTRIC CITY,Jul 2020,1
88ad361105fffff,BELHAR EXT 7,Nov 2020,1
88ad361a59fffff,KALKFONTEIN,Nov 2020,1
88ad360001fffff,FLAMINGO VLEI,Jun 2020,1
88ad36020bfffff,YSTERPLAAT,Jun 2020,1
88ad361a41fffff,MIKRO PARK,Jun 2020,1
88ad368c93fffff,HOUT BAY,Jan 2020,1
88ad3615cdfffff,SEA POINT,Jan 2020,1
88ad36003bfffff,BLOUBERGRANT,Jan 2020,1
88ad367001fffff,CAPE FARMS - DISTRICT B,Dec 2020,1
88ad36c4cbfffff,FOUNTAIN VILLAGE,Dec 2020,1
88ad361a07fffff,SONEIKE II,Dec 2020,1
88ad3618c5fffff,DURBANVILLE HILLS,Dec 2020,1
88ad3618adfffff,DURBANVILLE,Dec 2020,1
88ad3615cdfffff,SEA POINT,Mar 2020,1
88ad3688a3fffff,STRANDFONTEIN,Mar 2020,1
88ad361a3dfffff,MORGAN INDUSTRIA,Sep 2020,1
88ad361835fffff,PINEHURST,Apr 2020,1
88ad361835fffff,GOEDEMOED,Apr 2020,1
88ad361919fffff,BONNIE BROOK,May 2020,1
88ad36003dfffff,PARKLANDS,Oct 2020,1
88ad36c66bfffff,MACASSAR,Oct 2020,1
88ad361921fffff,PAARL FARMS,Nov 2020,1
88ad361a91fffff,PAROW NORTH,Apr 2020,1
88ad361811fffff,EVERSDAL HEIGHTS,Apr 2020,1
88ad36021dfffff,RUGBY,Feb 2020,1
88ad368ce9fffff,TOKAI,Mar 2020,1
88ad3689adfffff,EYETHU,Feb 2020,1
88ad36722bfffff,CAPE FARMS - DISTRICT B,Feb 2020,1
88ad3610bbfffff,PINELANDS,May 2020,1
88ad361507fffff,FORESHORE,May 2020,1
88ad36d503fffff,BOSKLOOF,May 2020,1
88ad36c4bdfffff,BLACKHEATH INDUSTRIA,May 2020,1
88ad360b57fffff,CAPE FARMS - DISTRICT C,Jun 2020,1
88ad368ca5fffff,CONSTANTIA,Jun 2020,1
88ad361727fffff,MOWBRAY,Feb 2020,1
88ad360325fffff,NIEUW MAASTRECHT-1,Feb 2020,1
88ad367045fffff,CAPE FARMS - DISTRICT B,Feb 2020,1
88ad368dc7fffff,BERGVLIET,Jul 2020,1
88ad36858bfffff,OCEAN VIEW,Jul 2020,1
88ad360895fffff,CAPE FARMS - DISTRICT B,Aug 2020,1
88ad368db7fffff,CONSTANTIA,Aug 2020,1
88ad36172bfffff,RONDEBOSCH,Jul 2020,1
88ad36101dfffff,SURREY ESTATE,Jul 2020,1
88ad361091fffff,OBSERVATORY,Nov 2020,1
88ad3618b7fffff,CAPE FARMS - DISTRICT C,Nov 2020,1
88ad3618abfffff,CAPE FARMS - DISTRICT C,Nov 2020,1
88ad361085fffff,LANGA,Jan 2020,1
88ad361ac3fffff,BOSTON,Jan 2020,1
88ad368c63fffff,MUIZENBERG,Jun 2020,1
88ad360d53fffff,MELKBOSCH STRAND,Jun 2020,1
88ad36d621fffff,GORDONS BAY,Jun 2020,1
88ad368eddfffff,FISH HOEK,Jun 2020,1
88ad36d5a1fffff,LA CONCORDE,Oct 2020,1
88ad3601d1fffff,BIG BAY,Dec 2020,1
88ad36d09bfffff,HIGH RIDING,Sep 2020,1
88ad368c39fffff,STEENBERG,Sep 2020,1
88ad360021fffff,WEST RIDING,Apr 2020,1
88ad367223fffff,CAPE FARMS - DISTRICT B,Apr 2020,1
88ad36d0bdfffff,STELLENBOSCH FARMS,Apr 2020,1
88ad361ab1fffff,PROTEA VALLEY,Apr 2020,1
88ad361a5dfffff,OAKDENE,May 2020,1
88ad36186bfffff,BRACKENFELL INDUSTRIA,May 2020,1
88ad3619c3fffff,UITZICHT,May 2020,1
88ad360353fffff,MONTAGUE GARDENS,May 2020,1
88ad36101dfffff,HEIDEVELD,Aug 2020,1
88ad361203fffff,PHILIPPI,Sep 2020,1
88ad36185dfffff,VREDENBERG - BELLVILLE,Oct 2020,1
88ad361983fffff,VIERLANDEN,Nov 2020,1
88ad361241fffff,WESTRIDGE - MITCHELLS PLAIN,Apr 2020,1
88ad368d39fffff,ZEEKOEVLEI,Apr 2020,1
88ad368d11fffff,ZEEKOEVLEI,Aug 2020,1
88ad361a49fffff,VREDELUST KUILS RIVER,Aug 2020,1
88ad36d5bbfffff,HELDERVUE,Mar 2020,1
88ad361759fffff,CONSTANTIA,May 2020,1
88ad361a1dfffff,MABILLE PARK,May 2020,1
88ad361819fffff,STELLENBERG,Jun 2020,1
88ad368d1dfffff,FALSE BAY COASTAL PARK,Jun 2020,1
88ad36100dfffff,GUGULETU,Jan 2020,1
88ad36d5cdfffff,GANTS PARK,Feb 2020,1
88ad361855fffff,VREDEKLOOF,Aug 2020,1
88ad361063fffff,AIRPORT CITY,Aug 2020,1
88ad361b33fffff,NORTHPINE,Jul 2020,1
88ad361917fffff,BUH-REIN ESTATE,Jul 2020,1
88ad36c2d7fffff,PARELVALLEI KLEINHOEWES,Nov 2020,1
88ad361b0bfffff,BOTFONTEIN SMALLHOLDINGS,Nov 2020,1
88ad360257fffff,METRO,Jan 2020,1
88ad36185dfffff,VREDENBERG - BELLVILLE,Jan 2020,1
88ad361903fffff,BUH-REIN ESTATE,Jun 2020,1
88ad368d0bfffff,FALSE BAY COASTAL PARK,Jul 2020,1
88ad361113fffff,ADRIAANSE,Jan 2020,1
88ad361809fffff,ARAUNA,Oct 2020,1
88ad3612d9fffff,PARKWOOD,Dec 2020,1
88ad368ed9fffff,SUNNYDALE,Mar 2020,1
88ad361085fffff,PINELANDS,Mar 2020,1
88ad36d567fffff,WEDDERWILL ESTATE,Sep 2020,1
88ad36d5abfffff,BRIZA,Apr 2020,1
88ad3618c5fffff,DURBANVILLE HILLS,May 2020,1
88ad3656dbfffff,FISANTEKRAAL INDUSTRIAL,May 2020,1
88ad36128dfffff,OTTERY,May 2020,1
88ad3618c1fffff,DE BRON,Aug 2020,1
88ad3619c3fffff,WELGEVONDEN,Oct 2020,1
88ad361129fffff,CPUT,Nov 2020,1
88ad3615cbfffff,FRESNAYE,Apr 2020,1
88ad36958bfffff,CAPE FARMS - DISTRICT H,Apr 2020,1
88ad36015bfffff,CAPE FARMS - DISTRICT B,Apr 2020,1
88ad36121bfffff,PHILIPPI,Apr 2020,1
88ad360189fffff,SUNNINGDALE,Oct 2020,1
88ad368507fffff,GLENCAIRN,Aug 2020,1
88ad361825fffff,WINDSOR ESTATE,Aug 2020,1
88ad368ddbfffff,CONSTANTIA,Feb 2020,1
88ad3682b9fffff,CASTLE ROCK,Feb 2020,1
88ad36c66bfffff,MACASSAR,Mar 2020,1
88ad36d589fffff,PAARDE VLEI,Mar 2020,1
88ad368c31fffff,TOKAI,Mar 2020,1
88ad36c299fffff,SILWERBOOMKLOOF,Feb 2020,1
88ad36c639fffff,CROYDON VINEYARD ESTATE,May 2020,1
88ad36c685fffff,ELECTRIC CITY,May 2020,1
88ad3612d9fffff,PARKWOOD,Jun 2020,1
88ad3601d1fffff,BIG BAY,Jun 2020,1
88ad361515fffff,CAPE TOWN CITY CENTRE,Jul 2020,1
88ad361b33fffff,EIKENDAL,Jul 2020,1
